,x,y
457,0.92305344,0.93939054
458,0.9233362,0.9384785
459,0.9247393,0.93819773
460,0.9239553,0.93823874
461,0.92552197,0.94095194
462,0.92632914,0.93918175
463,0.92361045,0.9369886
464,0.9238779,0.9379364
465,0.92461437,0.93979836
466,0.92467326,0.93714637
467,0.92465544,0.93630797
468,0.9246606,0.9369776
469,0.9280985,0.9393387
470,0.92584574,0.93842655
471,0.92373616,0.9390848
472,0.92516184,0.93793434
473,0.9238665,0.9380165
474,0.92478424,0.9372305
475,0.92155474,0.9373186
476,0.92353004,0.94059783
477,0.92362857,0.938125
478,0.9244078,0.93768805
479,0.9243371,0.93960834
480,0.9265326,0.9396725
481,0.9264235,0.94072443
482,0.9242807,0.939558
483,0.9234566,0.9377976
484,0.9247694,0.93778354
485,0.9232692,0.9395232
486,0.92360485,0.93647504
487,0.92296946,0.93747103
488,0.92668426,0.94121504
489,0.9242382,0.9388185
490,0.9247432,0.9410169
491,0.9230638,0.9352989
492,0.92565155,0.9407986
493,0.9247493,0.93788224
494,0.9236954,0.9381998
495,0.9265016,0.94105124
496,0.92550796,0.93736774
497,0.9260708,0.93895763
498,0.9234459,0.93800575
499,0.92258126,0.9397379
500,0.9264175,0.93899244
501,0.92615294,0.93737286
502,0.92400837,0.93665415
503,0.9257477,0.9395377
504,0.9246483,0.93934447
505,0.92410403,0.93926513
506,0.9255174,0.93777424
507,0.92506564,0.94078624
508,0.92251533,0.9370601
509,0.92241734,0.9393472
510,0.92634284,0.9418434
511,0.92438143,0.9400019
512,0.92414325,0.9380303
513,0.9258662,0.9399081
514,0.924587,0.94192356
515,0.9262997,0.9426183
516,0.9238395,0.9411412
517,0.92664075,0.93872297
518,0.9247465,0.9373849
519,0.9238157,0.93834716
520,0.9258949,0.93745303
521,0.9249268,0.941113
522,0.9248423,0.9388684
523,0.92332184,0.9368848
524,0.923793,0.93968767
525,0.92499894,0.93805873
526,0.9277783,0.9416409
527,0.92405313,0.93858486
528,0.92501026,0.93872845
529,0.9246331,0.93848175
530,0.9242068,0.94056284
531,0.9276547,0.94152504
532,0.92521,0.9409606
533,0.92387056,0.9403918
534,0.92446953,0.94199556
535,0.924762,0.9407361
536,0.9262595,0.94085443
537,0.92460495,0.93828964
538,0.924017,0.9385349
539,0.92341334,0.9373279
540,0.9242984,0.9391845
541,0.9255669,0.9407914
542,0.9251515,0.94131714
543,0.9263356,0.9412467
544,0.92340845,0.9384128
545,0.9214073,0.9390597
546,0.92323506,0.9372182
547,0.9252743,0.9392402
548,0.9262866,0.94106275
549,0.9263221,0.94120014
550,0.9224784,0.9366457
551,0.92260104,0.9367129
552,0.92385,0.9392373
553,0.92657316,0.9408906
554,0.92297053,0.9401629
555,0.925861,0.94036174
556,0.9239946,0.9391233
557,0.9270556,0.939972
558,0.9231729,0.938498
559,0.9264999,0.9418126
560,0.9243967,0.93812585
561,0.9257029,0.94129485
562,0.9264622,0.9407657
563,0.92738354,0.941203
564,0.92632157,0.94186586
565,0.9248596,0.941407
566,0.9251564,0.93813455
567,0.9255435,0.94055533
568,0.9241129,0.9374062
569,0.92616737,0.94057935
570,0.92696494,0.9388695
571,0.9247611,0.93796456
572,0.9233942,0.94020027
573,0.9237839,0.9373136
574,0.92569816,0.9396595
575,0.92523235,0.93718994
576,0.92486817,0.9385852
577,0.92742056,0.94003636
578,0.925842,0.9400792
579,0.92405516,0.93742293
580,0.9232376,0.9380586
581,0.9237739,0.9410032
582,0.9239215,0.94097126
583,0.9257905,0.94100755
584,0.923977,0.94056314
585,0.9242938,0.9373947
586,0.9249928,0.93965644
587,0.9238913,0.9400036
588,0.92515385,0.9410562
589,0.9266831,0.940758
590,0.9272246,0.94141465
591,0.92729014,0.9415141
592,0.92583257,0.9378509
593,0.92715365,0.94155264
594,0.92520887,0.93976635
595,0.9250186,0.93874156
596,0.9265774,0.9406068
597,0.9233871,0.93665653
598,0.9278889,0.9416849
599,0.925404,0.9408661
600,0.92620337,0.941849
601,0.9254501,0.93702763
602,0.9249717,0.9401709
603,0.9259627,0.9398848
604,0.9239517,0.93950224
605,0.9261466,0.94015485
606,0.92329127,0.93935347
607,0.92639095,0.9410036
608,0.9257293,0.93728006
609,0.92660636,0.94131154
610,0.92378247,0.9397073
611,0.92347777,0.9365681
612,0.9261727,0.94118536
613,0.9252843,0.9374524
614,0.9259124,0.93806285
615,0.92586744,0.9395582
616,0.9234922,0.93906516
617,0.92441005,0.9375446
618,0.9252288,0.939409
619,0.9251059,0.9413857
620,0.92389846,0.9377465
621,0.92521256,0.9410667
622,0.92310137,0.9392436
623,0.9232746,0.9378295
624,0.9277376,0.9390848
625,0.92659867,0.9417012
626,0.9266567,0.94184715
627,0.92345345,0.93793446
628,0.9242431,0.93941367
629,0.92307943,0.93736595
630,0.923998,0.9388217
631,0.9240974,0.9367218
632,0.9249092,0.9419121
633,0.9264035,0.9402981
634,0.9263435,0.9411235
635,0.9261405,0.9397759
636,0.9257569,0.93888366
637,0.926824,0.9409565
638,0.92348427,0.9366137
639,0.92549,0.9386857
640,0.9267332,0.9378156
641,0.9237822,0.93839055
642,0.9253983,0.94049174
643,0.925275,0.9374164
644,0.9256482,0.9409932
645,0.9245894,0.93769866
646,0.9231899,0.93681556
647,0.9259933,0.9396354
648,0.9231037,0.9397977
649,0.9243806,0.93771005
650,0.92672163,0.94235927
651,0.926322,0.9421045
652,0.92554504,0.9380968
653,0.9251903,0.93773943
654,0.92623997,0.941112
655,0.92633766,0.9387148
656,0.9243083,0.9417406
657,0.926175,0.9397732
658,0.92542106,0.93781656
659,0.9248446,0.9386033
660,0.92815274,0.94106793
661,0.92558396,0.94004816
662,0.9254043,0.9421146
663,0.9247485,0.9376249
664,0.92459404,0.9394748
665,0.9256822,0.93944705
666,0.9263847,0.94132483
667,0.92589676,0.9407909
668,0.9252888,0.93886054
669,0.92477375,0.9408453
670,0.92304146,0.9398065
671,0.92474806,0.9408527
672,0.92401814,0.9381589
673,0.9247076,0.9379271
674,0.9259195,0.9398652
675,0.9257778,0.9404232
676,0.92644376,0.94080114
677,0.9249915,0.93841267
678,0.9238779,0.9384533
679,0.929367,0.9415255
680,0.9239319,0.93903613
681,0.92330784,0.93843055
682,0.92364657,0.9364059
683,0.9252788,0.9408352
684,0.9264951,0.9380216
685,0.92642564,0.94054824
686,0.9228011,0.94051
687,0.9271856,0.94134885
688,0.9231021,0.9382501
689,0.92496514,0.9413989
690,0.9245301,0.93822074
691,0.92632955,0.93991625
692,0.9258039,0.940728
693,0.9246059,0.9396277
694,0.9238687,0.9387005
695,0.9255725,0.9384518
696,0.92592233,0.93942124
697,0.92488194,0.94065255
698,0.92657286,0.94063514
699,0.9229763,0.9363199
700,0.92437285,0.9393463
701,0.9252461,0.94024426
702,0.9243805,0.9393659
703,0.92599756,0.9375696
704,0.92518663,0.9401971
705,0.92646617,0.9420077
706,0.9253677,0.9390623
707,0.923591,0.93723214
708,0.92777574,0.9397952
709,0.92599016,0.9400509
710,0.92556053,0.93797314
711,0.923826,0.93727946
712,0.9252149,0.9384466
713,0.92237455,0.9380554
714,0.9246074,0.9379834
715,0.92544895,0.93931067
716,0.92503667,0.9389177
717,0.9266158,0.9405877
718,0.9261637,0.9391704
719,0.9254802,0.939975
720,0.92418903,0.9403576
721,0.92536557,0.9405697
722,0.9231038,0.9368782
723,0.92281777,0.9371289
724,0.9241805,0.9405736
725,0.92477715,0.9373427
726,0.9243136,0.9375927
727,0.92708665,0.9417168
728,0.92500126,0.9389263
729,0.9236565,0.94103026
730,0.9235276,0.9377495
731,0.92647403,0.9409187
732,0.92631894,0.9372269
733,0.9250788,0.9378577
734,0.92375857,0.9404658
735,0.9241108,0.9378987
736,0.9241638,0.9381098
737,0.9242481,0.93872374
738,0.9253944,0.9396878
739,0.92503005,0.936953
740,0.9247227,0.94064647
741,0.9235419,0.94065255
742,0.9248914,0.94067144
743,0.9246433,0.9395578
744,0.92288506,0.94099253
745,0.9243358,0.9389878
746,0.92388105,0.93769485
747,0.9251638,0.9405815
748,0.9243046,0.93767244
749,0.9233051,0.9371032
750,0.92524457,0.94130826
751,0.9237441,0.9383773
752,0.9245794,0.93984085
753,0.92612594,0.9398815
754,0.9283137,0.9406181
755,0.9246061,0.9384612
756,0.9241916,0.9386408
757,0.9252134,0.9378491
758,0.9232936,0.93905854
759,0.92427295,0.9408811
760,0.92481035,0.93770134
761,0.92572755,0.9381482
762,0.92461383,0.9365003
763,0.92564064,0.9381609
764,0.92419046,0.9406914
765,0.92491865,0.93847513
766,0.925195,0.93796873
767,0.92097825,0.93698317
768,0.9233638,0.9365598
769,0.924254,0.9416028
770,0.92582667,0.93814194
771,0.9245155,0.9403705
772,0.9254563,0.94034815
773,0.92462677,0.94004226
774,0.9240039,0.93854487
775,0.9244617,0.9389861
776,0.9235692,0.9399584
777,0.92716366,0.9414007
778,0.9251055,0.9403886
779,0.92648965,0.93959874
780,0.9240508,0.93820214
781,0.9236133,0.9366971
782,0.9243742,0.93785393
783,0.9275507,0.9438916
784,0.9257689,0.94153583
785,0.9255146,0.937201
786,0.92434967,0.9372965
787,0.9250909,0.9401787
788,0.9250134,0.9393495
789,0.9253631,0.94071627
790,0.9266222,0.9403646
791,0.9250381,0.93982047
792,0.9248057,0.93872046
793,0.92593807,0.93972725
794,0.92180985,0.93865055
795,0.9239947,0.9377364
796,0.924565,0.9396409
797,0.9235083,0.9377174
798,0.9239129,0.9394291
799,0.9252514,0.93905014
800,0.9233612,0.9368771
801,0.9241657,0.9376083
802,0.92462075,0.9401946
803,0.92533964,0.9372363
804,0.9235754,0.93854666
805,0.9248765,0.9371183
806,0.9251036,0.9383987
807,0.92427063,0.94071597
808,0.9236183,0.93973833
809,0.92327917,0.9387597
810,0.9258178,0.9404798
811,0.9260123,0.9417668
812,0.92410177,0.9391054
813,0.9234362,0.9373248
814,0.92424047,0.9377581
815,0.92458355,0.937726
816,0.9258006,0.94115776
817,0.92589766,0.9398668
818,0.9196964,0.93857384
819,0.9250675,0.94106245
820,0.9248443,0.9370009
821,0.9244286,0.93724656
822,0.92630196,0.9412445
823,0.92442584,0.93751526
824,0.92456144,0.93744713
825,0.9245532,0.93966633
826,0.92469627,0.93892944
827,0.9232091,0.9391209
828,0.9275895,0.9400148
829,0.9257728,0.939596
830,0.9266005,0.94160646
831,0.92357886,0.9388604
832,0.9220415,0.93955004
833,0.9254905,0.9409496
834,0.92490894,0.93853235
835,0.92437106,0.937677
836,0.9257763,0.94126445
837,0.9256849,0.9409535
838,0.9265649,0.93915546
839,0.92536706,0.93876743
840,0.92512196,0.9386352
841,0.9308027,0.940173
842,0.92268753,0.93681115
843,0.9260783,0.9388283
844,0.926478,0.9382609
845,0.9184481,0.9390547
846,0.92138916,0.9377954
847,0.92454803,0.93813634
848,0.92685556,0.9402845
849,0.92190045,0.9392117
850,0.9257394,0.9407525
851,0.92242694,0.93929154
852,0.9260139,0.93817884
853,0.92582595,0.9412884
854,0.92298925,0.9370624
855,0.9273205,0.9397382
856,0.9235656,0.9378552
857,0.92718625,0.94047487
858,0.92403185,0.9372226
859,0.92311317,0.93709505
860,0.92368656,0.9370867
861,0.9274542,0.9427308
862,0.9258853,0.93845564
863,0.92653245,0.94068444
864,0.92447925,0.94041014
865,0.9238829,0.9391642
866,0.9240498,0.9378908
867,0.9257198,0.94195634
868,0.9269946,0.94036216
869,0.9222151,0.9361131
870,0.92487836,0.94045603
871,0.92549664,0.9403976
872,0.9255768,0.9417761
873,0.9259292,0.941269
874,0.9254892,0.9416154
875,0.92438114,0.9373131
876,0.926551,0.94173205
877,0.9245643,0.9416442
878,0.92473245,0.93976116
879,0.9230992,0.9383161
880,0.9221615,0.93646455
881,0.9248285,0.93723035
882,0.9254855,0.9402329
883,0.92476356,0.9395109
884,0.92444175,0.94069636
885,0.92460394,0.9402989
886,0.92369324,0.9387167
887,0.925848,0.93870705
888,0.9234123,0.9367377
889,0.9231609,0.9364942
890,0.92538476,0.93812627
891,0.92537445,0.9376419
892,0.9266222,0.94216317
893,0.92644835,0.9413341
894,0.91754144,0.9378453
895,0.9264655,0.9419404
896,0.9252253,0.93759376
897,0.92416227,0.9382733
898,0.9233289,0.9406251
899,0.9254023,0.9406022
900,0.92420924,0.94026065
901,0.92844427,0.9399312
902,0.9231543,0.93804604
903,0.9246239,0.937347
904,0.92098653,0.9395072
905,0.9249759,0.9398992
906,0.92633927,0.94166064
907,0.9255377,0.93726313
908,0.9227694,0.93948007
909,0.92444766,0.93744576
910,0.9238027,0.9407855
911,0.9256408,0.94071937
912,0.9250249,0.93885106
913,0.92694974,0.94062
914,0.92440253,0.94060564
915,0.9257473,0.9402097
916,0.92451805,0.93708
917,0.92508656,0.93690395
918,0.92408246,0.9372917
919,0.92732614,0.94091403
920,0.9251954,0.93800354
921,0.92463726,0.94014424
922,0.9242833,0.93963003
923,0.9239611,0.93870753
924,0.92331517,0.9373112
925,0.92644393,0.9423515
926,0.9235398,0.9391014
927,0.9236063,0.93989974
928,0.9249062,0.9386342
929,0.9247931,0.93911386
930,0.9241565,0.93737674
931,0.9248231,0.9400868
932,0.9249076,0.9389942
933,0.92473483,0.9400143
934,0.9245474,0.93963873
935,0.9257969,0.94072306
936,0.9242912,0.9406491
937,0.9249037,0.9386063
938,0.92770386,0.94095427
939,0.92347807,0.93755096
940,0.9251482,0.9406462
941,0.92517906,0.9388061
942,0.9246216,0.9371833
943,0.9238316,0.9395358
944,0.924122,0.93864286
945,0.9241873,0.9381415
946,0.9265032,0.94107914
947,0.9248188,0.93859035
948,0.92295057,0.9370143
949,0.9246477,0.9379016
950,0.92211485,0.9372227
951,0.9261146,0.94089407
952,0.92521304,0.9403347
953,0.9159234,0.93819815
954,0.92524797,0.94070584
955,0.9234645,0.9374384
956,0.9243813,0.93921363
957,0.9255571,0.94109327
958,0.92931855,0.941005
959,0.9251596,0.93838066
960,0.92423946,0.9369805
961,0.9216811,0.9398098
962,0.9244077,0.93911964
963,0.92734236,0.94069004
964,0.9250163,0.9366672
965,0.9251403,0.94066304
966,0.9250708,0.9378927
967,0.9255403,0.93884003
968,0.9243074,0.93673885
969,0.92462313,0.93942344
970,0.9243411,0.93734133
971,0.92518234,0.9396494
972,0.92523104,0.9374857
973,0.9244243,0.93814474
974,0.9278164,0.9410727
975,0.9244247,0.93873847
976,0.924258,0.93919814
977,0.9254398,0.9378573
978,0.92092115,0.9379785
979,0.923596,0.9376796
980,0.9243081,0.93862844
981,0.9274462,0.94105303
982,0.92249036,0.9378605
983,0.92420095,0.9375367
984,0.92434883,0.93961275
985,0.9251297,0.9404712
986,0.924428,0.9363372
987,0.9246222,0.94112957
988,0.91957784,0.93723214
989,0.92539936,0.9390036
990,0.9255721,0.94111514
991,0.92382354,0.9397771
992,0.9250029,0.93882126
993,0.9229732,0.936676
994,0.92512673,0.9386726
995,0.92330915,0.9372182
996,0.9235879,0.9374153
997,0.92806244,0.9406228
998,0.9211309,0.93676627
999,0.925665,0.94016856
1000,0.925089,0.93917155
1001,0.9243971,0.93764937
1002,0.927323,0.93938917
1003,0.92656016,0.940814
1004,0.923999,0.9363407
1005,0.9248024,0.9371624
